Date,eq_bh,eq_sys,dd_bh,dd_sys
2008-09-24,0.7245922208281055,0.8512109051528998,-0.287037037037037,-0.16207428516083022
2008-09-25,0.7346298619824342,0.8497326418190377,-0.27716049382716046,-0.16352947664539474
2008-09-26,0.739021329987453,0.8497326418190377,-0.2728395061728396,-0.16352947664539474
2008-09-29,0.6762860727728983,0.8545705945480407,-0.33456790123456803,-0.15876703178682017
2008-09-30,0.7026348808030113,0.8512109051528998,-0.308641975308642,-0.16207428516083022
2008-10-01,0.698870765370138,0.8538986566690123,-0.31234567901234567,-0.15942848246162244
2008-10-01,0.698870765370138,0.8538986566690123,-0.31234567901234567,-0.15942848246162244
2008-10-02,0.6568381430363865,0.8538986566690123,-0.35370370370370363,-0.15942848246162244
2008-10-03,0.6493099121706399,0.8561782228064768,-0.36111111111111116,-0.15718449442799287
2008-10-06,0.6273525721455459,0.8579214204410084,-0.3827160493827161,-0.15546850357874686
2008-10-07,0.5865746549560853,0.858189604692475,-0.4228395061728396,-0.15520450498655491
2008-10-08,0.5846925972396487,0.8544350251719454,-0.4246913580246914,-0.15890048527723877
2008-10-09,0.57465495608532,0.8549713936748782,-0.4345679012345679,-0.15837248809285542
2008-10-10,0.567754077791719,0.8563123149322103,-0.441358024691358,-0.15705249513189679
2008-10-13,0.6198243412797994,0.8525577354116807,-0.3901234567901234,-0.16074847542258064
2008-10-14,0.5941028858218319,0.8528259196631471,-0.4154320987654321,-0.1604844768303889
2008-10-15,0.5388958594730239,0.8556418543035443,-0.4697530864197531,-0.157712491612376
2008-10-16,0.5652446675031367,0.8551054858006115,-0.4438271604938272,-0.15824048879675945
2008-10-17,0.5564617314930991,0.8557759464292775,-0.45246913580246917,-0.15758049231628024
2008-10-20,0.5727728983688833,0.8551054858006115,-0.4364197530864198,-0.15824048879675945
2008-10-21,0.5457967377666249,0.856848683435143,-0.462962962962963,-0.15652449794751344
2008-10-22,0.5238393977415308,0.8580555125667417,-0.48456790123456794,-0.1553365042826509
2008-10-23,0.5125470514429109,0.8575191440638089,-0.495679012345679,-0.15586450146703423
2008-10-24,0.5119196988707654,0.8583236968182082,-0.49629629629629635,-0.15507250569045905
2008-10-27,0.5112923462986199,0.8561782228064769,-0.49691358024691357,-0.15718449442799276
